formula,atom a,atom b,a,b,c,alpha,beta,gamma,bandgap,lowest distortion,vpa,mub,e_form,eform oxygen,e_hull,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,composition_oxid,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state
CoBeO3,Co,Be,3.433,3.433,3.433,90,90,90,0,cubic,8.095,0.805,-0.932,-3.849,0.881,Co1 Be1 O3,4,27,23,11,6.4,8,58,87,29,77.2,11.76,87,9.012182,58.933195,49.921013,23.1887154,14.29779184,15.9994,54.8,1768,1713.2,698.48,772.416,54.8,2,16,14,11.8,5.04,16,2,4,2,2.4,0.64,2,66,126,60,84,21.6,66,1.57,3.44,1.87,2.754,0.8232,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,7,7,1.4,2.24,0,0,0,0,0,0,0,2,9,7,5.8,1.52,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,3,3,0.6,0.96,0,0,0,0,0,0,0,0,3,3,1.8,0.72,2,7.89,10.245,2.355,9.09,0.48,9.105,0,0,0,0,0,0,0,1.5484712,1.5484712,0.30969424,0.495510784,0,12,194,182,84.8,87.36,12,Co4+1 Be2+1 O2-3,-2,4,6,3.380617019
VInO3,V,In,4.079,4.079,4.079,90,90,90,0,cubic,13.575,0.44,-0.931,-4.818,1.307,V1 In1 O3,8,49,41,19.2,13.44,8,46,87,41,76.4,12.72,87,15.9994,114.818,98.8186,42.75154,32.102568,15.9994,54.8,2183,2128.2,555.43,651.028,54.8,5,16,11,13.2,3.36,16,2,5,3,3,1.2,2,66,153,87,98.6,39.12,66,1.63,3.44,1.81,2.746,0.8328,3.44,2,2,0,2,0,2,0,4,4,2.6,1.68,4,0,10,10,2.6,3.12,0,0,0,0,0,0,0,5,13,8,7.2,2.32,6,0,0,0,0,0,0,0,5,5,2.2,1.12,2,0,7,7,1.4,2.24,0,0,0,0,0,0,0,2,7,5,3.6,1.92,2,9.105,24.26,15.155,12.917,4.5744,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,80.8,82.56,12,V3+1 In3+1 O2-3,-2,3,5,3.273268354
WNpO3,W,Np,4.298,4.298,4.298,90,90,90,0,cubic,15.885,-0.434,-0.93,-6.591,1.949,W1 Np1 O3,8,93,85,38.2,36.24,8,22,87,65,66.8,24.24,87,15.9994,237,221.0006,93.76764,93.321888,15.9994,54.8,3695,3640.2,955.28,1095.888,54.8,3,16,13,11.4,5.52,16,2,7,5,3.8,2.16,2,66,190,124,110,52.8,66,1.36,3.44,2.08,2.808,0.7584,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,4,4,1,1.2,0,0,14,14,3.6,4.32,0,6,20,14,9,4.4,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,3,3.6,0,0,10,10,2,3.2,0,2,19,17,6.2,5.12,2,9.105,18.45375,9.34875,12.36375,3.9105,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,65.4,65.44,12,W2+1 Np4+1 O2-3,-2,4,6,3.380617019
RePuO3,Re,Pu,4.344,4.344,4.344,90,90,90,0,cubic,16.395,1.795,-0.93,-5.018,1.655,Re1 Pu1 O3,8,94,86,38.6,36.72,8,24,87,63,67.8,23.04,87,15.9994,244,228.0006,95.64104,95.569968,15.9994,54.8,3459,3404.2,907.28,1022.976,54.8,3,16,13,11.6,5.28,16,2,7,5,3.8,2.16,2,66,187,121,107.2,49.44,66,1.28,3.44,2.16,2.7,0.888,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,5,5,1,1.6,0,0,14,14,4,4.8,0,6,21,15,9.4,4.64,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,5,5,1,1.6,0,0,8,8,1.6,2.56,0,2,8,6,3.8,2.16,2,9.105,18.08,8.975,12.01,3.486,9.105,0,0,0,0,0,0,0,0.318003638,0.318003638,0.063600728,0.101761164,0,11,194,183,48.2,58.32,12,Re3+1 Pu3+1 O2-3,-2,3,5,3.273268354
SbReO3,Sb,Re,3.971,3.971,3.971,90,90,90,0,cubic,12.519,0.026,-0.929,1.672,0.637,Sb1 Re1 O3,8,75,67,30,26.4,8,54,87,33,80,10.4,87,15.9994,186.207,170.2076,71.19304,66.232368,15.9994,54.8,3459,3404.2,905.436,1021.4256,54.8,7,16,9,14,2.8,16,2,6,4,3.4,1.68,2,66,151,85,97.6,37.92,66,1.9,3.44,1.54,2.854,0.7032,3.44,2,2,0,2,0,2,0,4,4,3,1.2,4,0,10,10,3,3.6,0,0,14,14,2.8,4.48,0,6,21,15,10.8,5.76,6,0,0,0,0,0,0,0,3,3,1.8,0.72,2,0,5,5,1,1.6,0,0,0,0,0,0,0,2,5,3,2.8,0.96,2,9.105,31.56,22.455,14.706,6.7416,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,79.2,80.64,12,Sb3+1 Re3+1 O2-3,-2,3,5,3.273268354
BeSmO3,Be,Sm,4.362,4.362,4.362,90,90,90,0,cubic,16.605,0.213,-0.928,-5.733,2.109,Be1 Sm1 O3,4,62,58,18,17.6,8,23,87,64,70.2,20.16,87,9.012182,150.36,141.347818,41.4740764,43.55436944,15.9994,54.8,1560,1505.2,613.88,670.896,54.8,2,16,14,10.6,6.48,16,2,6,4,2.8,1.28,2,66,198,132,98.4,39.84,66,1.17,3.44,2.27,2.612,0.9936,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,0,0,0,0,0,0,6,6,1.2,1.92,0,2,8,6,5.6,1.44,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,0,0,0,0,0,0,8,8,1.6,2.56,0,0,8,8,2.8,2.08,2,7.89,33.23,25.34,13.687,7.8172,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,79.2,80.64,12,Be0+1 Sm0+1 O0+3,0,0,0,0
BeTbO3,Be,Tb,4.269,4.269,4.269,90,90,90,0,cubic,15.561,0.207,-0.928,-5.319,2.038,Be1 Tb1 O3,4,65,61,18.6,18.56,8,29,87,58,71.4,18.72,87,9.012182,158.92535,149.913168,43.1871464,46.29528144,15.9994,54.8,1629,1574.2,670.68,739.056,54.8,2,16,14,10.6,6.48,16,2,6,4,2.8,1.28,2,66,194,128,97.6,38.56,66,1.21,3.44,2.23,2.62,0.984,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,0,0,0,0,0,0,9,9,1.8,2.88,0,2,11,9,6.2,1.92,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,0,0,0,0,0,0,5,5,1,1.6,0,0,5,5,2.2,1.12,2,7.89,31.73666667,23.84666667,13.38833333,7.339333333,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,84.8,87.36,12,Be2+1 Tb4+1 O2-3,-2,4,6,3.380617019
GaRuO3,Ga,Ru,3.882,3.882,3.882,90,90,90,0,cubic,11.697,0.005,-0.923,1.601,0.697,Ga1 Ru1 O3,8,44,36,19.8,14.16,8,56,87,31,78.2,10.56,87,15.9994,101.07,85.0706,43.75824,33.310608,15.9994,54.8,2607,2552.2,614.862,796.8552,54.8,8,16,8,13.8,2.64,16,2,5,3,3,1.2,2,66,146,80,93.2,32.64,66,1.81,3.44,1.63,2.866,0.6888,3.44,1,2,1,1.8,0.32,2,0,4,4,2.6,1.68,4,0,10,10,3.4,4.08,0,0,0,0,0,0,0,6,13,7,7.8,2.16,6,0,1,1,0.2,0.32,0,0,5,5,2.2,1.12,2,0,3,3,0.6,0.96,0,0,0,0,0,0,0,2,5,3,3,1.2,2,9.105,18.8575,9.7525,11.9365,3.3978,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,58.8,56.16,12,Ga3+1 Ru3+1 O2-3,-2,3,5,3.273268354
AuPmO3,Au,Pm,4.428,4.428,4.428,90,90,90,0,cubic,17.364,-0.059,-0.92,-5.089,1.059,Au1 Pm1 O3,8,79,71,32.8,29.76,8,21,87,66,69.6,20.88,87,15.9994,196.966569,180.967169,77.9929538,74.39226456,15.9994,54.8,1373,1318.2,574.946,624.1752,54.8,3,16,13,12.4,4.32,16,2,6,4,3.6,1.92,2,66,199,133,106.6,48.72,66,1.155,3.44,2.285,2.803,0.7644,3.44,1,2,1,1.8,0.32,2,0,4,4,2.4,1.92,4,0,10,10,2,3.2,0,0,14,14,3.8,4.56,0,6,25,19,10,6,6,0,1,1,0.2,0.32,0,0,2,2,1.2,0.96,2,0,0,0,0,0,0,0,9,9,1.8,2.88,0,1,9,8,3.2,2.32,2,9.105,33.8425,24.7375,15.5715,7.7598,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,91,94.8,12,Au3+1 Pm3+1 O2-3,-2,3,5,3.273268354
IrScO3,Ir,Sc,4.006,4.006,4.006,90,90,90,0,cubic,12.862,0.8,-0.919,-5.969,1.464,Ir1 Sc1 O3,8,77,69,24.4,21.04,8,11,87,76,66.4,24.72,87,15.9994,192.217,176.2176,57.0342224,54.07311104,15.9994,54.8,2739,2684.2,943.48,1066.416,54.8,3,16,13,12,4.8,16,2,6,4,3.2,1.44,2,66,170,104,101.8,42.96,66,1.36,3.44,2.08,2.776,0.7968,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,7,7,1.6,2.16,0,0,14,14,2.8,4.48,0,3,23,20,8.8,5.68,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,9,9,2.4,2.88,0,0,0,0,0,0,0,2,9,7,3.6,2.16,2,9.105,22.235,13.13,12.752,4.3764,9.105,0,0,0,0,0,0,0,6.35E-06,6.35E-06,1.27E-06,2.03E-06,0,12,225,213,91,94.8,12,Ir3+1 Sc3+1 O2-3,-2,3,5,3.273268354
MoGaO3,Mo,Ga,3.768,3.768,3.768,90,90,90,0,cubic,10.7,0.6,-0.918,-1.156,1.105,Mo1 Ga1 O3,8,42,34,19.4,13.68,8,50,87,37,77,12,87,15.9994,95.96,79.9606,42.73624,32.084208,15.9994,54.8,2896,2841.2,672.662,889.3352,54.8,6,16,10,13.4,3.12,16,2,5,3,3,1.2,2,66,154,88,94.8,34.56,66,1.81,3.44,1.63,2.858,0.6984,3.44,1,2,1,1.8,0.32,2,0,4,4,2.6,1.68,4,0,10,10,3,3.6,0,0,0,0,0,0,0,6,13,7,7.4,2.24,6,0,1,1,0.2,0.32,0,0,5,5,2.2,1.12,2,0,5,5,1,1.6,0,0,0,0,0,0,0,2,6,4,3.4,1.68,2,9.105,18.8575,9.7525,12.3725,3.921,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,65.8,65.28,12,Mo3+1 Ga3+1 O2-3,-2,3,5,3.273268354
RhNaO3,Rh,Na,5.797,5.797,5.797,59.7,59.7,59.7,0.246,rhombohedral,13.693,0.4,-0.917,-10.47,0.316,Rh1 Na1 O3,8,45,37,16,11.6,8,2,87,85,64.4,27.12,87,15.9994,102.9055,86.9061,34.77869386,27.25072246,15.9994,54.8,2237,2182.2,554.454,673.0184,54.8,1,16,15,11.6,5.28,16,2,5,3,2.8,0.96,2,66,166,100,101.2,42.24,66,0.93,3.44,2.51,2.706,0.8808,3.44,1,2,1,1.6,0.48,2,0,4,4,2.4,1.92,4,0,8,8,1.6,2.56,0,0,0,0,0,0,0,1,9,8,5.6,1.84,6,0,1,1,0.4,0.48,0,0,2,2,1.2,0.96,2,0,2,2,0.4,0.64,0,0,0,0,0,0,0,1,3,2,2,0.4,2,9.105,29.24333333,20.13833333,14.03966667,6.081466667,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,98,103.2,12,Rh0+1 Na0+1 O0+3,0,0,0,0
RhNaO3,Rh,Na,5.797,5.797,5.797,59.7,59.7,59.7,0.246,rhombohedral,13.693,0.4,-0.917,-10.47,0.316,Rh1 Na1 O3,8,45,37,16,11.6,8,2,87,85,64.4,27.12,87,15.9994,102.9055,86.9061,34.77869386,27.25072246,15.9994,54.8,2237,2182.2,554.454,673.0184,54.8,1,16,15,11.6,5.28,16,2,5,3,2.8,0.96,2,66,166,100,101.2,42.24,66,0.93,3.44,2.51,2.706,0.8808,3.44,1,2,1,1.6,0.48,2,0,4,4,2.4,1.92,4,0,8,8,1.6,2.56,0,0,0,0,0,0,0,1,9,8,5.6,1.84,6,0,1,1,0.4,0.48,0,0,2,2,1.2,0.96,2,0,2,2,0.4,0.64,0,0,0,0,0,0,0,1,3,2,2,0.4,2,9.105,29.24333333,20.13833333,14.03966667,6.081466667,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,98,103.2,12,Rh0+1 Na0+1 O0+3,0,0,0,0
WNbO3,W,Nb,4.016,4.016,4.016,90,90,90,0,cubic,12.956,0.837,-0.916,-0.106,1.392,W1 Nb1 O3,8,74,66,27.8,23.76,8,47,87,40,71.8,18.24,87,15.9994,183.84,167.8406,64.948916,58.7394192,15.9994,54.8,3695,3640.2,1321.88,1520.496,54.8,5,16,11,11.8,5.04,16,2,6,4,3.4,1.68,2,66,164,98,104.8,46.56,66,1.6,3.44,1.84,2.856,0.7008,3.44,1,2,1,1.8,0.32,2,0,4,4,2.4,1.92,4,0,4,4,1.6,1.92,0,0,14,14,2.8,4.48,0,5,20,15,8.6,4.56,6,0,1,1,0.2,0.32,0,0,2,2,1.2,0.96,2,0,6,6,2.4,2.88,0,0,0,0,0,0,0,2,7,5,3.8,2.16,2,9.105,18.18,9.075,12.309,3.8448,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,98.8,104.16,12,W2+1 Nb4+1 O2-3,-2,4,6,3.380617019
CoMnO3,Co,Mn,3.707,3.707,3.707,90,90,90,0,cubic,10.186,0,-0.915,-2.308,0.734,Co1 Mn1 O3,8,27,19,15.2,8.64,8,52,87,35,74.2,15.36,87,15.9994,58.933195,42.933795,32.373888,19.6493856,15.9994,54.8,1768,1713.2,690.28,762.576,54.8,7,16,9,12.8,3.84,16,2,4,2,2.8,0.96,2,66,139,73,92.6,31.92,66,1.55,3.44,1.89,2.75,0.828,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,7,7,2.4,2.88,0,0,0,0,0,0,0,6,9,3,6.8,0.96,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,5,5,1.6,1.92,0,0,0,0,0,0,0,2,5,3,2.8,0.96,2,9.105,10.48758621,1.382586207,9.609517241,0.60542069,9.105,0,0,0,0,0,0,0,1.5484712,1.5484712,0.309756264,0.495485974,0,12,217,205,89.4,92.88,12,Co4+1 Mn2+1 O2-3,-2,4,6,3.380617019
PtHoO3,Pt,Ho,4.289,4.289,4.289,90,90,90,0,cubic,15.784,0.6,-0.914,-6.385,1.371,Pt1 Ho1 O3,8,78,70,33.8,30.96,8,33,87,54,71.4,18.72,87,15.9994,195.084,179.0846,81.602504,78.7237248,15.9994,54.8,2041.4,1986.6,790.56,882.912,54.8,3,16,13,12.2,4.56,16,2,6,4,3.6,1.92,2,66,192,126,105.2,47.04,66,1.23,3.44,2.21,2.766,0.8088,3.44,1,2,1,1.8,0.32,2,0,4,4,2.4,1.92,4,0,9,9,1.8,2.88,0,0,14,14,5,6,0,6,24,18,11,6,6,0,1,1,0.2,0.32,0,0,2,2,1.2,0.96,2,0,1,1,0.2,0.32,0,0,3,3,0.6,0.96,0,2,3,1,2.2,0.32,2,9.105,30.73333333,21.62833333,14.61366667,6.6104,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,91,94.8,12,Pt0+1 Ho0+1 O0+3,0,0,0,0
TlRhO3,Tl,Rh,5.44,5.58,7.807,90,90,90,0,orthorhombic,11.85,0,-0.914,0.486,0.054,Tl1 Rh1 O3,8,81,73,30,26.4,8,59,87,28,79.2,9.36,87,15.9994,204.3833,188.3839,71.0574,66.0696,15.9994,54.8,2237,2182.2,595.68,656.528,54.8,9,16,7,14,2.4,16,2,6,4,3.4,1.68,2,66,145,79,97,37.2,66,1.62,3.44,1.82,2.844,0.7152,3.44,1,2,1,1.8,0.32,2,0,4,4,2.6,1.68,4,0,10,10,3.6,4.32,0,0,14,14,2.8,4.48,0,6,27,21,10.8,6.48,6,0,1,1,0.2,0.32,0,0,5,5,2.2,1.12,2,0,2,2,0.4,0.64,0,0,0,0,0,0,0,2,5,3,2.8,0.96,2,9.105,26.91,17.805,13.573,5.3616,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,91,94.8,12,Tl3+1 Rh3+1 O2-3,-2,3,5,3.273268354
BeMnO3,Be,Mn,3.657,3.657,3.657,90,90,90,0,cubic,9.779,0.618,-0.913,-1.718,1.324,Be1 Mn1 O3,4,25,21,10.6,5.76,8,52,87,35,76,13.2,87,9.012182,54.938045,45.925863,22.3896854,13.01934384,15.9994,54.8,1560,1505.2,648.68,712.656,54.8,2,16,14,11.4,5.52,16,2,4,2,2.4,0.64,2,66,139,73,86.6,24.72,66,1.55,3.44,1.89,2.688,0.9024,3.44,2,2,0,2,0,2,0,4,4,2.4,1.92,4,0,5,5,1,1.6,0,0,0,0,0,0,0,2,7,5,5.4,1.36,6,0,0,0,0,0,0,0,2,2,1.2,0.96,2,0,5,5,1,1.6,0,0,0,0,0,0,0,0,5,5,2.2,1.12,2,7.89,10.48758621,2.597586207,9.138517241,0.539627586,9.105,0,0,0,0,0,0,0,0.000310121,0.000310121,6.20E-05,9.92E-05,0,12,217,205,89.4,92.88,12,Be2+1 Mn4+1 O2-3,-2,4,6,3.380617019
AuTbO3,Au,Tb,4.356,4.356,4.356,90,90,90,0,cubic,16.532,0.006,-0.913,-4.78,1.007,Au1 Tb1 O3,8,79,71,33.6,30.72,8,29,87,58,71.2,18.96,87,15.9994,196.966569,180.967169,80.7780238,77.73434856,15.9994,54.8,1629,1574.2,626.146,685.6152,54.8,3,16,13,12.4,4.32,16,2,6,4,3.6,1.92,2,66,194,128,105.6,47.52,66,1.21,3.44,2.23,2.814,0.7512,3.44,1,2,1,1.8,0.32,2,0,4,4,2.4,1.92,4,0,10,10,2,3.2,0,0,14,14,4.6,5.52,0,6,25,19,10.8,5.76,6,0,1,1,0.2,0.32,0,0,2,2,1.2,0.96,2,0,0,0,0,0,0,0,5,5,1,1.6,0,1,5,4,2.4,1.04,2,9.105,31.73666667,22.63166667,15.15033333,7.2544,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,225,213,91,94.8,12,Au3+1 Tb3+1 O2-3,-2,3,5,3.273268354
CoSbO3,Co,Sb,3.986,3.986,3.986,90,90,90,0,cubic,12.663,0.442,-0.909,1.453,0.608,Co1 Sb1 O3,8,51,43,20.4,14.88,8,58,87,29,80.8,9.12,87,15.9994,121.76,105.7606,45.738279,35.6866548,15.9994,54.8,1768,1713.2,567.236,614.9232,54.8,9,16,7,14.4,2.16,16,2,5,3,3,1.2,2,66,139,73,92.6,31.92,66,1.88,3.44,1.56,2.85,0.708,3.44,2,2,0,2,0,2,0,4,4,3,1.2,4,0,10,10,3.4,4.08,0,0,0,0,0,0,0,6,15,9,8.4,2.88,6,0,0,0,0,0,0,0,3,3,1.8,0.72,2,0,3,3,0.6,0.96,0,0,0,0,0,0,0,2,3,1,2.4,0.48,2,9.105,31.56,22.455,13.824,7.0944,9.105,0,0,0,0,0,0,0,1.5484712,1.5484712,0.30969424,0.495510784,0,12,194,182,79.2,80.64,12,Co3+1 Sb3+1 O2-3,-2,3,5,3.273268354
BWO3,B,W,3.88,3.88,3.88,90,90,90,0,cubic,11.683,0,-0.908,4.583,1.384,B1 W1 O3,5,74,69,20.6,21.36,8,51,87,36,76.8,12.24,87,10.811,183.84,173.029,48.52984,54.124064,15.9994,54.8,3695,3640.2,1241.48,1424.016,54.8,6,16,10,13.4,3.12,16,2,6,4,2.8,1.28,2,66,162,96,88.8,29.28,66,2.04,3.44,1.4,2.944,0.5952,3.44,2,2,0,2,0,2,0,4,4,2.6,1.68,4,0,4,4,0.8,1.28,0,0,14,14,2.8,4.48,0,3,20,17,8.2,4.72,6,0,0,0,0,0,0,0,5,5,2.2,1.12,2,0,6,6,1.2,1.92,0,0,0,0,0,0,0,2,6,4,3.4,1.68,2,7.1725,16.05,8.8775,10.1075,2.377,9.105,0,1.524,1.524,0.3048,0.48768,0,0,0,0,0,0,0,12,229,217,86.2,89.04,12,B3+1 W3+1 O2-3,-2,3,5,3.273268354
PtVO3,Pt,V,3.783,3.783,3.783,90,90,90,0,cubic,10.826,0.09,-0.908,-0.296,0.831,Pt1 V1 O3,8,78,70,25,21.2,8,46,87,41,74,15.6,87,15.9994,195.084,179.0846,58.80474,54.511704,15.9994,54.8,2183,2128.2,877.76,987.552,54.8,5,16,11,12.6,4.08,16,2,6,4,3.2,1.44,2,66,153,87,97.4,37.68,66,1.63,3.44,1.81,2.846,0.7128,3.44,1,2,1,1.8,0.32,2,0,4,4,2.4,1.92,4,0,9,9,2.4,2.88,0,0,14,14,2.8,4.48,0,5,24,19,9.4,5.84,6,0,1,1,0.2,0.32,0,0,2,2,1.2,0.96,2,0,7,7,1.6,2.16,0,0,0,0,0,0,0,2,7,5,3,1.6,2,9.105,15.02,5.915,11.069,2.3568,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,229,217,98,103.2,12,Pt2+1 V4+1 O2-3,-2,4,6,3.380617019
SiTcO3,Si,Tc,3.887,3.887,3.887,90,90,90,0,cubic,11.744,0.004,-0.907,2.295,1.447,Si1 Tc1 O3,8,43,35,16.2,10.72,8,53,87,34,78.4,10.32,87,15.9994,98,82.0006,34.81674,25.273304,15.9994,54.8,2430,2375.2,856.28,961.776,54.8,7,16,9,13.8,2.72,16,2,5,3,2.8,0.96,2,66,147,81,91.2,30.24,66,1.9,3.44,1.54,2.824,0.7392,3.44,2,2,0,2,0,2,0,4,4,2.8,1.44,4,0,5,5,1,1.6,0,0,0,0,0,0,0,4,7,3,5.8,0.72,6,0,0,0,0,0,0,0,4,4,2,0.8,2,0,5,5,1,1.6,0,0,0,0,0,0,0,2,5,3,3,1.2,2,9.105,20.44,11.335,12.408,3.9636,9.105,0,0.773,0.773,0.1546,0.24736,0,0,0,0,0,0,0,12,227,215,91.4,95.28,12,Si4+1 Tc2+1 O2-3,-2,4,6,3.380617019
MoMnO3,Mo,Mn,3.792,3.792,3.792,90,90,90,0,cubic,10.908,1.4,-0.905,-2.055,1.259,Mo1 Mn1 O3,8,42,34,18.2,12.24,8,50,87,37,72.6,17.28,87,15.9994,95.96,79.9606,39.779249,28.5358188,15.9994,54.8,2896,2841.2,915.88,1033.296,54.8,6,16,10,12.2,4.56,16,2,5,3,3,1.2,2,66,154,88,98.2,38.64,66,1.55,3.44,1.89,2.806,0.7608,3.44,1,2,1,1.8,0.32,2,0,4,4,2.4,1.92,4,0,5,5,2,2.4,0,0,0,0,0,0,0,6,7,1,6.2,0.32,6,0,1,1,0.2,0.32,0,0,2,2,1.2,0.96,2,0,5,5,2,2.4,0,0,0,0,0,0,0,2,6,4,3.4,1.68,2,9.105,15.69,6.585,10.69851724,1.996593103,9.105,0,0,0,0,0,0,0,0.000310121,0.000310121,6.20E-05,9.92E-05,0,12,229,217,96.4,101.28,12,Mo4+1 Mn2+1 O2-3,-2,4,6,3.380617019
AsCeO3,As,Ce,4.505,4.505,4.505,90,90,90,0,cubic,18.283,0.021,-0.902,-7.219,1.665,As1 Ce1 O3,8,58,50,23,18,8,15,87,72,72,22.8,87,15.9994,140.116,124.1166,52.60716,43.929312,15.9994,54.8,1090,1035.2,465.08,492.336,54.8,3,16,13,13.2,4.08,16,2,6,4,3.2,1.44,2,66,204,138,104.2,45.84,66,1.12,3.44,2.32,2.724,0.8592,3.44,2,2,0,2,0,2,0,4,4,3,1.2,4,0,10,10,2.2,3.12,0,0,1,1,0.2,0.32,0,4,15,11,7.4,3.04,6,0,0,0,0,0,0,0,3,3,1.8,0.72,2,0,9,9,1.8,2.88,0,0,13,13,2.6,4.16,0,2,22,20,6.2,6.32,2,9.105,37.24,28.135,17.346,9.8892,9.105,0,0,0,0,0,0,0,0,0,0,0,0,12,194,182,79.2,80.64,12,As3+1 Ce3+1 O2-3,-2,3,5,3.273268354
