formula,atom a,atom b,lowest distortion,e_form,e_hull,mu_b,vpa,gap pbe,a,b,c,alpha,beta,gamma,e_form oxygen,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,composition_oxid,minimum oxidation state,maximum oxidation state,range oxidation state,std_dev oxidation state
ErZnO3,Er,Zn,orthorhombic,-2.459,0.149,-0.002,11.089,0.0,5.21,5.741,7.416,90.0,90.0,90.0,-0.385,Er1 Zn1 O3,8.0,68.0,60.0,24.4,19.68,8.0,35.0,87.0,52.0,73.0,16.8,87.0,15.9994,167.259,151.2596,56.12744,48.153648,15.9994,54.8,1770.0,1715.2,525.416,564.7392,54.8,3.0,16.0,13.0,12.6,4.08,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,189.0,123.0,101.8,42.96,66.0,1.24,3.44,2.2,2.642,0.9576,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,12.0,12.0,2.4,3.84,0.0,6.0,14.0,8.0,8.8,3.36,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,2.0,2.0,1.6,0.64,2.0,9.105,30.585,21.48,14.372,6.4852,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.36,12.0,Er0+1 Zn0+1 O0+3,0.0,0.0,0.0,0.0
NaTiO3,Na,Ti,cubic,-2.459,0.144,0.083,11.577,0.0,3.868,3.868,3.868,90.0,90.0,90.0,-0.301,Na1 Ti1 O3,8.0,22.0,14.0,11.4,4.24,8.0,2.0,87.0,85.0,61.2,30.96,87.0,15.9994,47.867,31.8676,23.77099386,9.638402458,15.9994,54.8,1941.0,1886.2,495.254,578.2984,54.8,1.0,16.0,15.0,10.6,6.48,16.0,2.0,4.0,2.0,2.6,0.72,2.0,66.0,166.0,100.0,104.8,46.56,66.0,0.93,3.44,2.51,2.558,1.0584,3.44,1.0,2.0,1.0,1.8,0.32,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.6,1.68,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,3.0,2.0,2.0,9.105,29.24333333,20.13833333,14.64966667,6.6536,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25e-05,2.25e-05,4.51e-06,7.21e-06,0.0,12.0,229.0,217.0,91.8,95.76,12.0,Na0+1 Ti0+1 O0+3,0.0,0.0,0.0,0.0
NpTcO3,Np,Tc,orthorhombic,-2.457,0.28,0.4,12.416,0.0,5.301,6.034,7.764,90.0,90.0,90.0,2.192,Np1 Tc1 O3,8.0,93.0,85.0,32.0,28.8,8.0,22.0,87.0,65.0,67.2,23.76,87.0,15.9994,237.0,221.0006,76.59964,72.720288,15.9994,54.8,2430.0,2375.2,702.28,776.976,54.8,3.0,16.0,13.0,11.6,5.28,16.0,2.0,7.0,5.0,3.6,1.92,2.0,66.0,190.0,124.0,107.0,49.2,66.0,1.36,3.44,2.08,2.716,0.8688,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,5.0,5.0,1.2,1.52,0.0,0.0,4.0,4.0,0.8,1.28,0.0,6.0,7.0,1.0,6.4,0.48,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,2.8,3.36,0.0,0.0,10.0,10.0,2.0,3.2,0.0,2.0,19.0,17.0,6.0,5.2,2.0,9.105,18.45375,9.34875,12.01075,3.4869,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,58.4,55.68,12.0,Np3+1 Tc3+1 O2-3,-2.0,3.0,5.0,3.273268354
HoNdO3,Ho,Nd,cubic,-2.456,1.291,0.0,17.601,0.331,4.448,4.448,4.448,90.0,90.0,90.0,-2.305,Ho1 Nd1 O3,8.0,67.0,59.0,30.2,26.64,8.0,19.0,87.0,68.0,62.6,29.28,87.0,15.9994,164.93032,148.93092,71.434104,66.5216448,15.9994,54.8,1747.0,1692.2,641.08,703.536,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,201.0,135.0,118.2,62.64,66.0,1.14,3.44,2.3,2.538,1.0824,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,3.0,3.6,0.0,6.0,13.0,7.0,7.4,2.24,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.6,3.12,0.0,2.0,10.0,8.0,3.8,2.48,2.0,9.105,34.81,25.705,18.57166667,11.36,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.36,12.0,Ho3+1 Nd3+1 O2-3,-2.0,3.0,5.0,3.273268354
NdCoO3,Nd,Co,orthorhombic,-2.456,0.002,0.4,11.251,0.0,5.348,5.485,7.671,90.0,90.0,90.0,3.124,Nd1 Co1 O3,8.0,60.0,52.0,22.2,17.04,8.0,19.0,87.0,68.0,67.6,23.28,87.0,15.9994,144.242,128.2426,50.234679,41.0823348,15.9994,54.8,1768.0,1713.2,645.28,708.576,54.8,3.0,16.0,13.0,12.0,4.8,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,201.0,135.0,105.0,46.8,66.0,1.14,3.44,2.3,2.668,0.9264,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,7.0,7.0,1.4,2.24,0.0,0.0,4.0,4.0,0.8,1.28,0.0,6.0,9.0,3.0,6.6,0.96,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,3.0,3.0,0.6,0.96,0.0,0.0,10.0,10.0,2.0,3.2,0.0,2.0,10.0,8.0,3.8,2.48,2.0,9.105,34.81,25.705,14.474,8.1344,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.30969424,0.495510784,0.0,12.0,194.0,182.0,84.8,87.36,12.0,Nd3+1 Co3+1 O2-3,-2.0,3.0,5.0,3.273268354
CaNdO3,Ca,Nd,cubic,-2.455,0.697,0.2,17.345,0.0,4.426,4.426,4.426,90.0,90.0,90.0,-1.416,Ca1 Nd1 O3,8.0,60.0,52.0,20.8,15.68,8.0,7.0,87.0,80.0,57.4,35.52,87.0,15.9994,144.242,128.2426,46.46364,39.111344,15.9994,54.8,1294.0,1239.2,514.68,551.856,54.8,2.0,16.0,14.0,10.6,6.48,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,201.0,135.0,115.0,58.8,66.0,1.0,3.44,2.44,2.492,1.1376,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.8,1.28,0.0,2.0,6.0,4.0,5.2,1.28,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,10.0,10.0,3.2,2.72,2.0,9.105,37.77,28.665,19.979,13.0488,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,Ca0+1 Nd0+1 O0+3,0.0,0.0,0.0,0.0
LiTiO3,Li,Ti,orthorhombic,-2.454,0.222,0.199,9.643,0.0,5.08,5.396,7.036,90.0,90.0,90.0,-0.779,Li1 Ti1 O3,3.0,22.0,19.0,9.8,4.88,8.0,1.0,87.0,86.0,61.0,31.2,87.0,6.941,47.867,40.926,20.56124,10.922304,15.9994,54.8,1941.0,1886.2,511.818,571.6728,54.8,1.0,16.0,15.0,10.6,6.48,16.0,2.0,4.0,2.0,2.4,0.64,2.0,66.0,160.0,94.0,97.2,37.44,66.0,0.98,3.44,2.46,2.568,1.0464,3.44,1.0,2.0,1.0,1.8,0.32,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.6,1.68,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,3.0,2.0,2.0,9.105,16.69,7.585,12.11966667,3.6176,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25e-05,2.25e-05,4.51e-06,7.21e-06,0.0,12.0,229.0,217.0,91.8,95.76,12.0,Li0+1 Ti0+1 O0+3,0.0,0.0,0.0,0.0
PrTcO3,Pr,Tc,orthorhombic,-2.451,0.103,0.39,12.616,0.0,5.428,5.922,7.849,90.0,90.0,90.0,2.453,Pr1 Tc1 O3,8.0,59.0,51.0,25.2,20.64,8.0,17.0,87.0,70.0,66.2,24.96,87.0,15.9994,140.90765,124.90825,57.38117,49.658124,15.9994,54.8,2430.0,2375.2,759.68,845.856,54.8,3.0,16.0,13.0,11.6,5.28,16.0,2.0,6.0,4.0,3.4,1.68,2.0,66.0,203.0,137.0,109.6,52.32,66.0,1.13,3.44,2.31,2.67,0.924,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,3.0,3.0,0.6,0.96,0.0,5.0,7.0,2.0,6.0,0.4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,11.0,11.0,2.2,3.52,0.0,2.0,11.0,9.0,4.4,2.88,2.0,9.105,35.675,26.57,15.455,8.088,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.36,12.0,Pr3+1 Tc3+1 O2-3,-2.0,3.0,5.0,3.273268354
ScDyO3,Sc,Dy,cubic,-2.451,1.378,0.0,15.377,0.464,4.252,4.252,4.252,90.0,90.0,90.0,-2.252,Sc1 Dy1 O3,8.0,66.0,58.0,22.2,17.52,8.0,11.0,87.0,76.0,60.6,31.68,87.0,15.9994,162.5,146.5006,51.0908224,44.56367104,15.9994,54.8,1814.0,1759.2,732.68,813.456,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,192.0,126.0,112.0,55.2,66.0,1.22,3.44,2.22,2.58,1.032,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,10.0,10.0,2.0,3.2,0.0,3.0,12.0,9.0,6.6,2.16,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,4.0,4.0,0.8,1.28,0.0,2.0,9.0,7.0,3.8,2.16,2.0,9.105,31.24,22.135,16.158,8.4636,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,1.27e-06,2.03e-06,0.0,12.0,194.0,182.0,84.8,87.36,12.0,Sc3+1 Dy3+1 O2-3,-2.0,3.0,5.0,3.273268354
MoYbO3,Mo,Yb,orthorhombic,-2.45,0.308,0.398,12.85,0.0,5.502,5.784,8.076,90.0,90.0,90.0,-10.578,Mo1 Yb1 O3,8.0,70.0,62.0,27.2,23.04,8.0,39.0,87.0,48.0,70.0,20.4,87.0,15.9994,173.054,157.0546,63.40244,56.883648,15.9994,54.8,2896.0,2841.2,830.48,930.816,54.8,3.0,16.0,13.0,11.4,5.52,16.0,2.0,6.0,4.0,3.4,1.68,2.0,66.0,187.0,121.0,107.8,50.16,66.0,1.26,3.44,2.18,2.748,0.8304,3.44,1.0,2.0,1.0,1.8,0.32,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,14.0,14.0,2.8,4.48,0.0,6.0,16.0,10.0,8.0,3.2,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.4,1.44,2.0,9.105,34.12,25.015,15.425,7.584,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.0,103.2,12.0,Mo3+1 Yb3+1 O2-3,-2.0,3.0,5.0,3.273268354
EuReO3,Eu,Re,orthorhombic,-2.45,-0.067,-0.002,11.845,0.0,5.458,5.58,7.778,90.0,90.0,90.0,3.283,Eu1 Re1 O3,8.0,75.0,67.0,32.4,29.28,8.0,25.0,87.0,62.0,68.0,22.8,87.0,15.9994,186.207,170.2076,77.23384,73.481328,15.9994,54.8,3459.0,3404.2,943.68,1066.656,54.8,3.0,16.0,13.0,11.6,5.28,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,198.0,132.0,109.4,52.08,66.0,1.185,3.44,2.255,2.681,0.9108,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,14.0,14.0,4.2,5.04,0.0,6.0,21.0,15.0,9.6,4.56,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,7.0,7.0,1.4,2.24,0.0,2.0,7.0,5.0,3.6,1.92,2.0,9.105,36.46,27.355,15.686,8.3096,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.76,12.0,Eu3+1 Re3+1 O2-3,-2.0,3.0,5.0,3.273268354
CeWO3,Ce,W,orthorhombic,-2.449,0.366,0.0,12.918,0.0,5.405,6.059,7.889,90.0,90.0,90.0,2.795,Ce1 W1 O3,8.0,74.0,66.0,31.2,27.84,8.0,15.0,87.0,72.0,65.4,25.92,87.0,15.9994,183.84,167.8406,74.39084,70.069728,15.9994,54.8,3695.0,3640.2,986.08,1117.536,54.8,3.0,16.0,13.0,11.4,5.52,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,204.0,138.0,112.8,56.16,66.0,1.12,3.44,2.32,2.76,0.816,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,4.0,4.0,1.0,1.2,0.0,0.0,14.0,14.0,3.0,4.4,0.0,4.0,20.0,16.0,8.4,4.64,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,3.0,3.6,0.0,0.0,13.0,13.0,2.6,4.16,0.0,2.0,22.0,20.0,6.8,6.08,2.0,9.105,37.24,28.135,16.121,8.4476,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.76,12.0,Ce3+1 W3+1 O2-3,-2.0,3.0,5.0,3.273268354
ScBeO3,Sc,Be,cubic,-2.449,0.641,-0.013,8.114,0.0,3.436,3.436,3.436,90.0,90.0,90.0,-2.106,Sc1 Be1 O3,4.0,21.0,17.0,9.8,4.48,8.0,11.0,87.0,76.0,67.8,23.04,87.0,9.012182,44.955912,35.94373,20.3932588,9.82506128,15.9994,54.8,1814.0,1759.2,707.68,783.456,54.8,2.0,16.0,14.0,10.6,6.48,16.0,2.0,4.0,2.0,2.4,0.64,2.0,66.0,170.0,104.0,92.8,32.16,66.0,1.36,3.44,2.08,2.65,0.948,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.6,1.68,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,3.0,2.4,2.0,7.89,22.235,14.345,11.488,4.2988,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35e-06,6.35e-06,1.27e-06,2.03e-06,0.0,12.0,194.0,182.0,84.8,87.36,12.0,Sc0+1 Be0+1 O0+3,0.0,0.0,0.0,0.0
LuNpO3,Lu,Np,cubic,-2.448,1.301,0.736,17.011,0.0,4.398,4.398,4.398,90.0,90.0,90.0,1.495,Lu1 Np1 O3,8.0,93.0,85.0,37.6,35.52,8.0,22.0,87.0,65.0,64.8,26.64,87.0,15.9994,237.0,221.0006,91.993,91.19232,15.9994,54.8,1936.0,1881.2,603.48,658.416,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,190.0,124.0,115.0,58.8,66.0,1.27,3.44,2.17,2.59,1.02,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,1.0,1.0,0.4,0.48,0.0,0.0,14.0,14.0,3.6,4.32,0.0,6.0,17.0,11.0,8.4,3.44,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,3.6,4.32,0.0,0.0,10.0,10.0,2.0,3.2,0.0,2.0,19.0,17.0,6.8,5.76,2.0,9.105,28.865,19.76,14.92675,6.9861,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022471,0.0022471,0.00044942,0.000719072,0.0,12.0,194.0,182.0,58.4,55.68,12.0,Lu3+1 Np3+1 O2-3,-2.0,3.0,5.0,3.273268354
PbErO3,Pb,Er,orthorhombic,-2.446,0.119,0.0,14.584,0.0,5.766,6.019,8.405,90.0,90.0,90.0,-0.941,Pb1 Er1 O3,8.0,82.0,74.0,34.8,32.16,8.0,35.0,87.0,52.0,75.4,16.16,87.0,15.9994,207.2,191.2006,84.49144,82.190448,15.9994,54.8,1770.0,1715.2,507.002,542.6424,54.8,3.0,16.0,13.0,13.0,4.0,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,189.0,123.0,106.6,48.72,66.0,1.24,3.44,2.2,2.778,0.7944,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.8,1.44,4.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,14.0,14.0,5.2,6.24,0.0,6.0,28.0,22.0,12.0,7.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.4,0.64,0.0,2.0,4.0,2.0,2.4,0.64,2.0,9.105,30.585,21.48,17.202,9.7164,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,Pb0+1 Er0+1 O0+3,0.0,0.0,0.0,0.0
YLaO3,Y,La,cubic,-2.446,1.315,0.0,18.419,0.387,4.516,4.516,4.516,90.0,90.0,90.0,-2.941,Y1 La1 O3,8.0,57.0,49.0,24.0,19.2,8.0,12.0,87.0,75.0,57.2,35.76,87.0,15.9994,138.90547,122.90607,55.161904,46.9950048,15.9994,54.8,1799.0,1744.2,631.28,691.776,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.4,1.68,2.0,66.0,207.0,141.0,119.0,63.6,66.0,1.1,3.44,2.34,2.528,1.0944,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,1.0,1.0,0.4,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.8,1.44,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,3.6,4.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.8,3.36,2.0,9.105,36.8975,27.7925,19.3155,12.2526,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.36,12.0,Y3+1 La3+1 O2-3,-2.0,3.0,5.0,3.273268354
ThPrO3,Th,Pr,cubic,-2.444,1.291,0.003,18.143,0.0,4.493,4.493,4.493,90.0,90.0,90.0,1.508,Th1 Pr1 O3,8.0,90.0,82.0,34.6,31.92,8.0,16.0,87.0,71.0,58.8,33.84,87.0,15.9994,232.03806,216.03866,84.188782,81.8272584,15.9994,54.8,2023.0,1968.2,678.28,748.176,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,206.0,140.0,121.4,66.48,66.0,1.13,3.44,2.31,2.55,1.068,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,3.0,3.0,0.6,0.96,0.0,4.0,6.0,2.0,5.4,0.72,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,11.0,11.0,2.2,3.52,0.0,2.0,11.0,9.0,5.0,3.6,2.0,9.105,35.675,26.57,19.072,11.9604,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,91.0,94.8,12.0,Th0+1 Pr0+1 O0+3,0.0,0.0,0.0,0.0
SmCeO3,Sm,Ce,cubic,-2.444,1.167,0.0,18.747,0.779,4.543,4.543,4.543,90.0,90.0,90.0,-1.929,Sm1 Ce1 O3,8.0,62.0,54.0,28.8,24.96,8.0,15.0,87.0,72.0,59.8,32.64,87.0,15.9994,150.36,134.3606,67.69484,62.034528,15.9994,54.8,1345.0,1290.2,516.08,553.536,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,6.0,4.0,3.6,1.92,2.0,66.0,204.0,138.0,120.0,64.8,66.0,1.12,3.44,2.32,2.522,1.1016,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,4.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,6.0,6.0,1.4,1.84,0.0,4.0,8.0,4.0,6.0,0.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,2.0,0.0,9.0,9.0,1.8,2.88,0.0,0.0,13.0,13.0,4.2,5.04,0.0,2.0,22.0,20.0,7.2,6.24,2.0,9.105,37.24,28.135,19.557,12.5424,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,79.2,80.64,12.0,Sm3+1 Ce3+1 O2-3,-2.0,3.0,5.0,3.273268354
